N(CC=C)(CC=C)CC=C;0.8940;3
N(CCO)(CCO)CCCC;4.8110;3
OCCN(CCCC)CCCC;2.2260;3
C(CCN)N(CCCC)CCCC;2.4530;3
C(=O)(/C=C/c1ccccc1)OCC;2.3290;3
C(/C=C/c1ccccc1)OC(=O)CC;2.6440;3
OCCN1CCNCC1;1.9200;3
C(=O)(C(C)C)Oc1ccc(cc1)C;2.6700;3
C(=O)(Cc1ccc(cc1)OC)O;1.7920;3
c1(ccc(cc1)CCC)OC;5.2360;3
O1C(=O)CC[C@H]1CCCC;2.0010;3
C(/C=C/c1ccccc1)O;5.0590;3
C(=C\c1ccccc1)/COC=O;1.3070;3
C1(=O)OC(CC1)CCCCCCC;2.7840;3
N#Cc1ccc(cc1)C;2.4350;3
C1(CCC(CC1)CO)CO;1.5390;3
C([C@H](C#C)O)CC;2.3030;3
C(=O)(CC(=O)C)OC;2.4360;3
O([C@H](CC)C)C(=O)C;2.9940;3
C(=O)(CCC)OCC;3.5960;3
S=C(NCC)NCC;1.5110;3
N(C)(CCO)CCO;1.6560;3
CCCCOC(=O)/C=C/C(=O)OCCCC;2.7160;3
N(CC(CCCC)CC)CC(CCCC)CC;3.2940;3
C(/C=C(\CCC=C(C)C)/C)O;2.3050;3
Nc1ccc(cc1)Cl;3.8210;3
C=CC(=O)OCC(C)C;2.8590;3
C([C@@H](CCCCO)O)O;1.5270;3
ClCC1CO1;1.9220;3
C(#C)CBr;3.0440;3
NCC=C;2.3970;3
N#CCO;2.0510;3
O=CCCl;0.5390;3
O=CC=O;2.4930;3
[P@@](=O)(F)(OC(C)C)C;2.1350;3
O(C(=O)CCl)C(C)(C)C;2.1330;3
CCCCC[Si](Cl)(Cl)Cl;1.9080;3
N(C(C)C)C(C)C;3.2340;3
CC(C)OC(C)C;2.8270;3
O1C(=O)C=CC1=O;1.4000;3
Cc1cccc(c1)C;2.2240;3
n1c(nc(nc1Cl)Cl)Cl;2.7450;3
n1cc(C)ccc1;2.5480;3
C(C(C)C)OC=C;2.3390;3
N(CCCN)(C)C;2.8690;3
C(COC(C)C)O;1.6410;3
BrCCCC;2.1270;3
NCCCN;2.0510;3
CCNCC;1.3490;3
C(=O)OCC;2.5110;3
CC(=O)CCC(C)C;1.7770;3
CCOC(=O)CCCCCCCCC(=O)OCC;1.6090;3
O=NOCCC(C)C;1.4650;3
N#CCCC#N;4.0700;3
N(CCCC)C;3.4710;3
n1ccccc1;2.2700;3
CC(=CCCC(=O)C)C;2.7390;3
CC(CNCC(C)O)O;3.4310;3
OC(=O)CCSCCC(=O)O;1.7870;3
C(CCCCCN(C)C)N(C)C;3.4820;3
C(=O)(CCCCCCCCC(=O)O)O;2.0810;3
N(CCN)CCN;1.9920;3
ClCCOCCCl;2.5760;3
CCCCCCCO;2.5090;3
O(COCCCl)CCCl;1.0670;3
C(#N)CCSCCC#N;2.1540;3
NCCNCCNCCN;1.7720;3
C(COCCCCCC)O;1.3990;3
C(COCCCl)OCCCl;2.6190;3
CCCCCCCCCC=O;2.1420;3
CCCCOCCOCCO;1.3860;3
CCCCCCCCCCCCCCCCCC(=O)Cl;0.5830;3
CCCCOCCOCCOCCOCCOCCCC;0.6010;3
C12=C[C@H](CN(C1Cc1c3c2cccc3[nH]c1)C)C(=O)N[C@@H](CC)CO;2.2480;3
CC(C)Oc1ccccc1OC(=O)NC;2.1350;3
O1S(=O)OCC2C(C1)C1(C(=C(C2(C1(Cl)Cl)Cl)Cl)Cl)Cl;2.6290;3
c1ccc2c(c1)NC(=O)C2(c1ccc(cc1)OC(=O)C)c1ccc(cc1)OC(=O)C;1.6080;3
O(C)C1=CC=C2C34C1Oc1c3c(CC2N(CC4)C)ccc1OC;1.6360;3
C1(=O)C(CC=C)(C(C)CC)C(=O)NC(=O)N1;3.7300;3
C1C2C3[C@@]2(C(C1C3)(C)CC/C=C(/C)\CO)C;3.3850;3
C(C(CO)(CO)CO)O;1.9570;3
c1ccccc1OP(=O)(Oc1ccccc1)Oc1ccccc1;2.3370;3
O=P(OCCCl)(OCCCl)OCCCl;3.8170;3
S=P(SCC(=O)NCC)(OC)OC;3.8060;3
C(C(=O)C)O;5.0800;3
C=C(C)OC;1.1880;3
O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl;1.8800;3
O=c1c2c(cc(cc2O)O)oc(c1O)c1cc(c(cc1)O)O;3.9780;3
O=C1c2c(cccc2)C(=O)C(=C1Cl)Cl;2.4970;3
c1cccc(c1C(=O)Oc1ccccc1)O;2.6290;3
c1cccc(c1C(=O)OCC)O;2.1660;3
Nc1c(cccc1)C(=O)O;2.5730;3
[O-][N+](=O)c1c(ccc(c1)N)C;3.4700;3
Oc1c(cc(cc1)N)[N+](=O)[O-];1.6220;3
C(=N\O)(/C(=O)c1ccccc1)\C;2.7740;3
c12CCCCc1cccc2;2.7670;3
c1nccc2c1cccc2;2.2890;3
O=C1Oc2c(CC1)cccc2;2.4750;3
[C@H](c1ccccc1)(C)OC(=O)CC;2.5790;3
Cc1c([N+](=O)[O-])cc(cc1)[N+](=O)[O-];2.0820;3
C(=O)(/C=C(\CC(=O)OC)/OP(=O)(OC)OC)OC;2.7640;3
CN(C)C(=O)OC1=CC(=O)CC(C1)(C)C;2.6410;3
CCOC(CC(OCC)OCC)OCC;2.5110;3
O(CC(=O)O)c1ccccc1;2.9410;3
C(=O)(CC)OCc1ccccc1;2.0620;3
C(=O)(OCCc1ccccc1)CC;3.9390;3
C(=O)(C)OCCCc1ccccc1;3.2010;3
C(=O)(C)Oc1ccccc1;3.1590;3
C(C(=O)C)c1ccc(cc1)OC;1.7150;3
C(=O)(CCC)OC=C;4.6460;3
CCC=O;1.8880;3
C(C(=O)C)C(C)(C)O;1.8980;3
C(=O)(CCCCC)OCC=C;1.9460;3
C(CC(C)C)OC(=O)C;3.8390;3
N(CC=C)CC=C;2.0930;3
C1C(C)C(=O)C(C(=O)N1)(CC)CC;1.0870;3
c1c2c(cc(c1)O)[C@]13CCCCC3[C@@H](C2)N(CC1)C;2.2400;3
C1[C@@H](CC2=CCC3C(C2(C1)C)CCC1(C3CC2C1C(C1(O2)CCC(CN1)C)C)C)O;2.1590;3
CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1;2.5310;3
S1(=O)(=O)CCCC1;1.3320;3
S(P(=O)(OCC)OCC)CCSCC;1.7970;3
C(=O)(N(C)C)C;2.0370;3
N(S(=O)(=O)c1ccc(cc1)Cl)(CCCC)CCCC;1.0350;3
C1N([C@H](c2c(C1)cc1c(c2OC)OCO1)[C@@H]1c2ccc(c(c2C(=O)O1)OC)OC)C;1.7670;3
O=C1c2c(ccc(c2C(=O)c2c1cccc2)NC(=O)c1ccccc1)Nc1c2c(c(cc1)NC(=O)c1ccccc1)C(=O)c1c(C2=O)cccc1;3.3590;3
C1(=O)N(N(C(=O)C1CCCC)c1ccccc1)c1ccc(cc1)O;1.7130;3
C1/C(=C/C)/C(=O)O[C@H]2C3N(CC2)CC=C3COC(=O)[C@]([C@@H]1C)(C)O;2.1980;3
O=C(c1c(O)cc(cc1)O)c1c(O)cc(cc1)O;2.3020;3
O=C1N(C(=O)c2c1cccc2)SC(Cl)(Cl)Cl;2.0240;3
Nc1cccc(c1)n1ccccc1=O;1.5370;3
c1c2c(ccc1Nc1ccccc1)cccc2;3.0360;3
Oc1c(ccc(c1)O)CCCCCC;1.3430;3
c1c(c(c(cc1)C)NC(=O)CN(CC)CC)C;3.1260;3
Clc1nc(nc(n1)NC(C)C)NC(C)C;1.6420;3
C(OC(=O)CC)(COC(=O)CC)COC(=O)CC;2.4130;3
C(CO)N(CC)CCO;2.0600;3
ClCCOP(OCCCl)OCCCl;3.0370;3
NCCN1CCNCC1;1.8160;3
c1c(ccc(c1)Cl)CC#N;2.2010;3
C=CCc1ccc(cc1)OC;0.9210;3
c1(ccc(cn1)C=C)C;2.4100;3
C(=O)(/C=C/C(=O)OC[C@@H](CCCC)CC)OC[C@H](CCCC)CC;3.5280;3
O=C(OCCCC)C=C;1.3240;3
C1(C(CC2C(C1)O2)C)C(=O)OCC1C(CC2C(C1)O2)C;2.1250;3
O1C(C1CCCCCCCC(=O)OCC(CC)CCCC)CCCCCCCC;2.7130;3
O=C1NC(=S)SC1;2.4490;3
C(=O)(/C=C\C(=O)OCC(CCCC)CC)OCC(CCCC)CC;2.9820;3
C(=O)(C)NCCO;2.4440;3
CC(=O)OCCCCCC;1.9460;3
CCCCCCCCCO;2.5370;3
C(COCCOCCOCCOC)OC;2.5250;3
C12(C3(C4(C(C1(C1(C2(C(=O)C3(C41Cl)Cl)Cl)Cl)Cl)(Cl)Cl)Cl)Cl)Cl;2.5600;3
[C@]123c4c(ccc(c4)O)C[C@H](C1CCCC3)N(CC2)CC=C;7.2070;3
c12c(cc(c(c1)OC)OC)[nH]c(c2CCN1CCN(CC1)c1ccccc1)C;3.1550;3
C1C(=C)C1CC(C(=O)O)N;4.2210;3
c12c3cccc1cccc2c1c3cccc1;2.7140;3
O1CCOCCOCCOCC1;2.5970;3
c1c2c(cc(c1)O)[C@@]13CCCCC3[C@H](C2)N(CC1)C;2.4980;3
S=P(Oc1ccc(cc1)[N+](=O)[O-])(OC)OC;2.6580;3
P(=S)(SCSCC)(OCC)OCC;3.6260;3
O(P(=S)(OCC)OCC)CCSCC;3.5890;3
O[C@@H]([C@H](C)NC)c1ccccc1;3.3420;3
P(=S)(Oc1c(Cl)cc(cc1)Cl)(NC(C)C)OC;3.4370;3
C(C(C#N)(c1ccccc1)c1ccccc1)CN1CCC(CC1)(C(=O)N)N1CCCCC1;2.0020;3
c12C(=O)O[C@@H](Cc2c(cc(c1O)C(=O)N[C@H](C(=O)O)Cc1ccccc1)Cl)C;2.6600;3
c12c(CCc3c(N1CCCN(C)C)ccc(c3)O)cccc2;2.2320;3
Cc1c(c(cc(c1)OC(=O)NC)C)N(C)C;1.6550;3
c12c(cccc1)nc1c(c2N)CCCC1;5.2390;3
CC(=O)Oc1cc(ccc1C(=O)O)C(F)(F)F;1.9290;3
C(=O)(CF)N(CCCC)CCCC;1.4700;3
[nH]1c(nc2c1ccc(c2)N(=O)=O)C(F)(F)F;3.9840;3
Clc1c(ccc(c1)NC(=O)N(C)C)Cl;2.7460;3
[As](=O)(Cl)(Cl)/C=C/Cl;1.6380;3
c1c(N)ccc(c1)S(=O)(=O)NC(=O)NCCCC;1.6850;3
c1cccc(c1)S(=O)(=O)Nc1ncc(cn1)OCCOC;2.0130;3
C(=O)(c1cnccc1)C;2.0460;3
S=P(Oc1cc(c(cc1)[N+](=O)[O-])C(F)(F)F)(OC)OC;3.4890;3
C(=O)(c1c(cc(c(c1)Cl)N)OC)NCCN(CC)CC;3.5720;3
c1(cc(cc(c1)C(F)(F)F)N)N;3.4740;3
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO;1.6910;3
C(#N)C(C(C(C#N)(F)F)(F)F)(F)F;2.8180;3
[N+](=O)([O-])c1cc(cc(c1Cl)[N+](=O)[O-])C(F)(F)F;3.7820;3
Nc1c2c(nc(n1)N)nc(c(n2)c1ccccc1)N;2.8460;3
S1CC1;2.3140;3
c1ccc2c(c1)oc(=O)c(c2O)C(CC)c1ccccc1;1.9360;3
N1C(C(=O)O)CSC1;1.9490;3
FCC(=O)Nc1ccc(cc1)c1ccccc1;3.2470;3
C(=O)(/C=C(\CCC=C(C)C)/C)O;3.3450;3
c1c(Cl)ccc(c1)CC(C)(C)N;2.8710;3
[C@@]12([C@@]([C@H](CC2)c2coc(=O)cc2)(CCC2C1CCC1=C[C@H](CC[C@]21C)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)C)O;1.5360;3
C1CC2C(OC1(CC2)C)(C)C;1.4770;3
P(=O)(OCC)(O/C(=C/Cl)/c1c(cc(cc1)Cl)Cl)OCC;1.7660;3
C1(=O)CC(=CC(C1)(C)C)C;1.5920;3
c12c3c4cc(OC)c(cc4CC1N(C)CCc2cc(c3OC)OC)OC;1.1660;3
O(c1c2c3c(cc1OC)CCN(C3Cc1c2cccc1)C)C;2.5060;3
C1(C(C(=O)OCC2C3C(OC(=O)/C(=C\C)/C1)CCN3CC2)(O)C)C;1.4690;3
c12c(c(ccc1)O)C(=O)C=CC2=O;2.4740;3
O=C1c2c(C(=O)C=C1C)c(O)ccc2;2.6250;3
c1(c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[C@H](C)CC)OC(=O)C=C(C)C;2.0910;3
C\1(=N/NC(=O)c2ccccc2)/C=C/C(=N/O)/C=C1;2.2290;3
CC(C)C1=CC[C@@H](CC1)C;3.6090;3
C(=O)(OCc1ccccc1)Cl;1.7740;3
C(=O)(CC(C)C)O;2.3130;3
ClCCSCCCl;1.7470;3
O=P(OC)(OC)OC;4.8360;3
C(C)(C)C12CCC(C=C1)(OO2)C;3.0230;3
O=S(=O)(CC)CCO;2.5810;3
CC(=CCl)C;3.1560;3
c1ccc2c(c1)oc(=O)c1c2OC(CC1c1ccccc1)(C)OC;1.9940;3
O=C1C(C(CC2CC(=O)NC(=O)C2)O)CC(CC1C)(O)C;2.3900;3
Cc1c(C)cc(cc1C)C;3.7170;3
C(=O)(C(N)Cc1ccc(cc1)N(CCCl)CCCl)O;2.9000;3
C(=O)(C)Nc1c(cccc1)OCCCC;3.3370;3
O=C(c1ccccc1)CCl;2.4150;3
C(C)(OC)OC;2.7290;3
CC(c1ccc(cc1)CO)C;1.7810;3
O=C(OC(COC(=O)CCCCCCC)COC(=O)CCCCCCC)CCCCCCC;2.1500;3
C(=NC1CCCCC1)=NC1CCCCC1;2.3300;3
C1=C/C(=N\NC(=S)N)/C=C/C/1=N\NC(=N)N;2.6240;3
C(CC(C)C)I;1.2110;3
O(C(=O)C)CCCl;4.0520;3
C(=O)(OCCO)C;2.3830;3
C(=C\Cl)/CCl;2.3370;3
CC(CCCC(=C)C=C)(O)C;1.5270;3
CCCCSCCCC;5.3340;3
[O-][N+](=O)c1ccc(o1)/C=N/N1CCNC1=O;4.3860;3
C=CCI;2.0050;3
S(C#N)C;1.8550;3
C(C=C(C)C)O;4.4220;3
O=S(=O)(F)C;2.1290;3
c1(=O)c2c(c3c(o1)cc(cc3)OP(=S)(OCC)OCC)CCCC2;1.5170;3
c1(cccc(c1O)C)C;1.8120;3
c1(c(cccc1CC)CC)N;2.6080;3
c1c(ccc2c1cccc2)[N+](=O)[O-];3.1700;3
c1c(c(ccn1)C)C;3.1330;3
C1(=CCC(=C(C)C)CC1)C;3.1830;3
C1(=O)CCC(CC1)C;3.1990;3
